timestamp,api_source,run_number,hardware_platform,hardware_model,cloud_platform,chaos_strategy,chaos_level,drift_type,original_field,mutated_field,metadata
2026-05-24T21:21:55.102479Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102488Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,"{""original_value"": ""dutsmzycvurwoafr"", ""mutated_value"": ""dutsmzycvurwoaf"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102496Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedDrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102505Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted_value,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted_value,"{""original_value"": 22.29762647082523, ""mutated_value"": 21.927785160859912, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102515Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,"{""original_value"": ""dutsmzycvurwoaf"", ""mutated_value"": ""dustmzycvurwoaf"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102524Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102532Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,"{""original_value"": ""dustmzycvurwoaf"", ""mutated_value"": ""dustzmycvurwoaf"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102541Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted_value,"{""original_value"": ""dustzmycvurwoaf"", ""mutated_value"": ""dustzmycvurwaof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102549Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102558Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted_drifted,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102567Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-drifted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102576Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,"{""original_value"": ""dustzmycvurwaof"", ""mutated_value"": ""dutszmycvurwaof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102584Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifted_drifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifuted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102593Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,"{""original_value"": ""dutszmycvurwaof"", ""mutated_value"": ""dutszmyvurwaof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102601Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,"{""original_value"": ""dutszmyvurwaof"", ""mutated_value"": ""dutszyvurwaof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102609Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDrfitedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102619Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,"{""original_value"": ""dutszyvurwaof"", ""mutated_value"": ""xdutszyvurwaof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102627Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102634Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDrifted_drifuted_drifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDriftedDrifutedDriftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102643Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDriftedDriftedDrifutedDriftedDrifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102652Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_value,"{""original_value"": ""xdutszyvurwaof"", ""mutated_value"": ""xdutszyvurwof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102661Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102669Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDriftedDriftredRdiftedDrifted-drifted-difted_drifted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDiftedDriftredRdiftedDrifted-drifted-difted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102678Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102686Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102694Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_value,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_value,"{""original_value"": 21.927785160859912, ""mutated_value"": 22.927790369268518, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102704Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,unknown,unknown,"{""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102711Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftedDiftedDriftredRdiftedDrifted-drifted-difted_drifted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftediDftedDriftredRdiftedDrifted-drifted-difted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102720Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted_drifted_drifted,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted_drfited_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102729Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_value,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_value,"{""original_value"": 22.927790369268518, ""mutated_value"": 22.808698857235356, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102739Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftediDftedDriftredRdiftedDrifted-drifted-difted_drifted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftediDftedDriftredRdiftedDrifted-drifted-difted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102748Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDriftedDriftediDftedDriftredRdiftedDrifted-drifted-difted_drifted_drifted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102756Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted_drifted_drifted,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102765Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102774Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,CanonaiclDriftedDrifedDriftedriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102783Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102792Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-drifted_drifted_drfited_drifted,MetaawtaDroiftedDifrtedrifted-drited-drifted-drifteDriftedDriftedDriftedDriftedDriftedDriftdDrifedDriftedDriftedDriftedrDriftedDriftedDrifted-drifted-drifted-drifted-driftedDriftedDrfitedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102800Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDriftedDrifedDriftedDrifutedDriftedDrifted_drifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102809Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102818Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifted-driftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102827Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted_value,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted_value,"{""original_value"": 22.808698857235356, ""mutated_value"": 21.806670706228612, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102837Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted_value,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted_value,"{""original_value"": 21.806670706228612, ""mutated_value"": 20.959404250272954, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102847Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted_drifted_value,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted_drifted_value,"{""original_value"": ""xdutszyvurwof"", ""mutated_value"": ""xdutszyvurlwof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102855Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,case_drift,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-drifted_drifted,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102864Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102873Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102882Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted_value,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""xdutszyvurlwof"", ""mutated_value"": ""xdutszyvurlof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102890Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,value_typo,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted_value,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted_value,"{""original_value"": ""xdutszyvurlof"", ""mutated_value"": ""xdutsmzyvurlof"", ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102898Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted,CanonaiclDriftedDrifedDrifetdriftedDrtied-drifted-driftddritfedDrftd-dyriftedm-drited-driftedDriftedDritedDriftediDftedDriftredRdiftedDrifted-drifted-difted-drifted-driftedDrifted_drifted_drifted_drifted,"{""mutation_rate"": 0.05000000074505806, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:21:55.102907Z,openmeteo,3,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted_value,ResultDrhifitedDrilfte-drifted-dirftedDkritfeDriftedrifte-ddriftedDriftedDriftedDrifteDdrifedDriftedDrifutedDriftedDrifted_drifted_drifted_value,"{""original_value"": 20.959404250272954, ""mutated_value"": 18.960904030412863, ""total_runtime_sec"": 11.125993582987576}"
2026-05-24T21:22:06.223900Z,spacex,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""capsule_serial"", ""mutated_value"": ""acpsule_serial"", ""total_runtime_sec"": 15.870426249995944}"
